/chrom_scan.py
/Chr1_for_test.con
/Score files/PRI200_60-750_450_forChr1-2.txt

Chromosome: Chr1
Score: PRI200_60-750_450
Strand: reverse

Position	Score
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	-0.07790217
1005	-0.064538208
1006	-0.053027181
1007	-0.074522429
1008	-0.062730904
1009	0.097290858
1010	0.040197142
1011	-0.07790217
1012	-0.064538208
1013	-0.053027181
1014	-0.074522429
1015	-0.062730904
1016	0.097290858
1017	0.040197142
1018	-0.07790217
1019	-0.064538208
1020	-0.053027181
1021	-0.074522429
1022	-0.062730904
1023	0.097290858
1024	0.040197142
1025	-0.07790217
1026	-0.064538208
1027	-0.053027181
1028	-0.074522429
1029	-0.062730904
1030	0.097290858
1031	0.040197142
1032	-0.07790217
1033	-0.064538208
1034	-0.053027181
1035	-0.074522429
1036	-0.062730904
1037	0.097290858
1038	0.040197142
1039	-0.07790217
1040	-0.064538208
1041	-0.053027181
1042	-0.074522429
1043	-0.062730904
1044	0.097290858
1045	0.040197142
1046	-0.07790217
1047	-0.064538208
1048	-0.053027181
1049	-0.074522429
1050	-0.062730904
1051	0.097290858
1052	0.040197142
1053	-0.07790217
1054	-0.064538208
1055	-0.053027181
1056	-0.074522429
1057	-0.158170511
1058	0.080314366
1059	-0.105930893
1060	-0.096022605
1061	-0.066258189
1062	-0.074522429
1063	-0.062730904
1064	0.097290858
1065	0.040197142
1066	-0.07790217
1067	-0.064538208
1068	-0.053027181
1069	-0.074522429
1070	-0.158170511
1071	0.080314366
1072	-0.105930893
1073	-0.096022605
1074	-0.066258189
1075	-0.074522429
1076	-0.062730904
1077	0.097290858
1078	0.040197142
1079	-0.07790217
1080	-0.064538208
1081	-0.053027181
1082	-0.074522429
1083	-0.062730904
1084	0.097290858
1085	0.040197142
1086	-0.07790217
1087	-0.064538208
1088	-0.053027181
1089	-0.074522429
1090	-0.062730904
1091	0.097290858
1092	0.040197142
1093	-0.07790217
1094	-0.064538208
1095	-0.053027181
1096	-0.074522429
1097	-0.062730904
1098	0.097290858
1099	0.040197142
1100	-0.07790217
1101	-0.064538208
1102	-0.053027181
1103	-0.074522429
1104	-0.062730904
1105	0.097290858
1106	0.040197142
1107	-0.07790217
1108	-0.064538208
1109	-0.053027181
1110	-0.074522429
1111	-0.062730904
1112	0.097290858
1113	-0.223044292
1114	-0.520470164
1115	-0.105930893
1116	-0.2248352
1117	0.13880694
1118	-0.061792396
1119	0.204389178
1120	0.130373773
1121	0.408173928
1122	0.048971067
1123	-0.249250981
1124	0.119378388
1125	0.019993756
1126	-0.01416052
1127	-0.070215341
1128	-0.056712871
1129	-0.226974586
1130	-0.030383932
1131	-0.127293945
1132	-0.302225538
1133	-0.192932618
1134	-0.143447255
1135	-0.16868663
1136	-0.041107797
1137	-0.062465199
1138	0.392379661
1139	0.422532078
1140	0.274280348
1141	0.165135879
1142	0.299834453
1143	0.573992302
1144	0.409224217
1145	0.271469371
1146	0.113983357
1147	0.101466799
1148	0.20292444
1149	0.070160366
1150	0.169544998
1151	0.226272622
1152	0.199120376
1153	0.246957221
1154	-0.01095538
1155	0.216288401
1156	0.293802488
1157	-0.079412761
1158	-0.176511968
1159	-0.33087072
1160	-0.226070747
1161	0.172822708
1162	0.309818674
1163	0.404017968
1164	0.082949123
1165	0.281229208
1166	0.00032563
1167	-0.024260847
1168	0.040197142
1169	0.205007391
1170	-0.23600927
1171	-0.311985376
1172	-0.213060071
1173	0.259557092
1174	0.2392376
1175	-0.07374621
1176	-0.105930893
1177	0.206528564
1178	0.010233919
1179	-0.094501431
1180	0.146652473
1181	0.177725006
1182	0.286869476
1183	0.399219085
1184	0.130373773
1185	0.111553051
1186	-0.009288221
1187	0.416947852
1188	0.517318397
1189	0.341227138
1190	-0.01095538
1191	0.147831021
1192	0.396274704
1193	0.389234864
1194	0.573992302
1195	0.510687818
1196	0.325897506
1197	0.159145515
1198	0.379431491
1199	0.161439733
1200	0.613611952
1201	0.499295293
1202	0.415647081
1203	0.405091626
1204	0.298674787
1205	0.309818674
1206	0.205348415
1207	-0.012738933
1208	-0.053224543
1209	-0.205530045
1210	0.065020726
1211	-0.222080264
1212	-0.201160848
1213	-0.17189177
1214	-0.091474977
1215	0.112199804
1216	0.341227138
1217	0.56902522
1218	0.059502298
1219	0.223127826
1220	0.332626966
1221	0.563075888
1222	0.317093458
1223	0.279079231
1224	0.401707885
1225	0.521683203
1226	0.492758102
1227	0.411153661
1228	0.296330489
1229	0.298615095
1230	0.387390322
1231	0.352912896
1232	0.296517403
1233	0.077985703
1234	-0.078667446
1235	-0.271556719
1236	0.110778217
1237	-0.00400652
1238	0.030857116
1239	-0.202840906
1240	-0.08084655
1241	0.270646064
1242	0.063262446
1243	0.165135879
1244	0.372635602
1245	0.458866636
1246	0.244317125
1247	0.134101645
1248	0.450371607
1249	-0.01095538
1250	0.107143932
1251	0.149341612
1252	-0.087202193
1253	-0.037215081
1254	-0.260832853
1255	-0.145134773
1256	-0.066258189
1257	0.029977977
1258	-0.143447255
1259	-0.14122295
1260	-0.047633213
1261	-0.031496082
1262	-0.111070533
1263	-0.332188762
1264	-0.174352368
1265	-0.199563197
1266	0.026833181
1267	-0.208444784
1268	0.005435036
1269	-0.056712871
1270	-0.046953033
1271	0.015373559
1272	-0.332188762
1273	-0.170656223
1274	-0.22864817
1275	0.085954633
1276	0.268676471
1277	-0.066258189
1278	0.188616975
1279	0.292922458
1280	0.241524225
1281	0.525287327
1282	0.299834453
1283	0.573992302
1284	0.510687818
1285	0.325897506
1286	0.182509975
1287	0.108312962
1288	0.140312295
1289	0.070160366
1290	0.07405541
1291	-0.00902088
1292	0.088501822
1293	-0.22071563
1294	-0.00283749
1295	-0.118520021
1296	0.034367599
1297	0.246251625
1298	0.372635602
1299	0.403375045
1300	0.289049126
1301	0.241524225
1302	0.248473085
1303	0.4418973
1304	0.057230482
1305	0.023806726
1306	0.152170902
1307	0.251050508
1308	0.17015668
1309	0.37171646
1310	0.385132624
1311	0.197320562
1312	-0.017794805
1313	0.055260889
1314	-0.117410711
1315	-0.020500698
1316	-0.036191203
1317	0.144932493
1318	0.040197142
1319	0.082394822
1320	0.174895716
1321	-0.038984104
1322	0.010233919
1323	0.102345049
1324	0.289129469
1325	-0.089062968
1326	0.356739304
1327	0.165135879
1328	0.287981626
1329	0.400204998
1330	0.355467577
1331	0.26659352
1332	0.21412234
1333	0.287782819
1334	0.263467479
1335	0.281913137
1336	-0.303121915
1337	-0.488076635
1338	-0.282022152
1339	-0.215075363
1340	-0.124613106
1341	-0.260832853
1342	-0.469108796
1343	-0.335466472
1344	-0.116150058
1345	-0.107865393
1346	0.054594963
1347	0.16222114
1348	0.389832471
1349	0.293802488
1350	0.333258208
1351	0.180816083
1352	-0.0534839
1353	-0.082018736
1354	0.002408582
1355	0.015373559
1356	-0.033988056
1357	0.281388436
1358	0.119378388
1359	0.100073233
1360	0.253488088
1361	0.083354059
1362	-0.053901893
1363	-0.16906248
1364	-0.050883327
1365	0.147645147
1366	-0.127293945
1367	-0.220215002
1368	-0.01095538
1369	-0.067436736
1370	-0.105930893
1371	-0.087832671
1372	-0.09182649
1373	-0.062730904
1374	0.054594963
1375	-0.204609929
1376	0.335236774
1377	0.264211954
1378	0.200776235
1379	0.148291322
1380	0.211381067
1381	0.363792966
1382	0.169683507
1383	0.25745014
1384	0.035960089
1385	0.063934989
1386	0.035176341
1387	0.347387447
1388	0.045660038
1389	-0.100421798
1390	-0.148859094
1391	-0.205785287
1392	-0.118520021
1393	-0.186199235
1394	-0.16692835
1395	-0.264212594
1396	-0.223044292
1397	-0.098105556
1398	-0.038984104
1399	-0.005560348
1400	-0.223044292
1401	0.040197142
1402	0.051779015
1403	0.206528564
1404	-0.107405579
1405	0.073620898
1406	0.012758894
1407	0.083231775
1408	-0.08084655
1409	-0.085920142
1410	0.003325782
1411	-0.106460844
1412	-0.057869448
1413	-0.043976049
1414	-0.036079113
1415	0.148817924
1416	0.089664592
1417	0.121154646
1418	0.102439967
1419	0.084293849
1420	0.189495225
1421	0.179295564
1422	0.244004421
1423	-0.134705896
1424	-0.088695744
1425	-0.064289969
1426	-0.033647567
1427	-0.133046274
1428	0.010907766
1429	-0.201325043
1430	-0.207587341
1431	-0.062465199
1432	0.010233919
1433	-0.171366435
1434	-0.199175952
1435	-0.274534131
1436	-0.3836786
1437	-0.481736457
1438	-0.051573231
1439	-0.031684865
1440	-0.253533615
1441	-0.0159188
1442	-0.045717486
1443	0.062473537
1444	-0.240798948
1445	-0.063472454
1446	-0.116588961
1447	-0.015503008
1448	0.015837797
1449	-0.120786698
1450	-0.591021078
1451	-0.156097503
1452	-0.076308427
1453	-0.539586454
1454	-0.340014099
1455	-0.576686625
1456	-0.189578976
1457	-0.072133229
1458	-0.240798948
1459	-0.063472454
1460	-0.006755577
1461	-0.062825013
1462	-0.174098469
1463	-0.125535665
1464	-0.117741854
1465	-0.341948599
1466	-0.133759987
1467	-0.181651607
1468	-0.167411168
1469	-0.169317872
1470	-0.353147115
1471	-0.107122374
1472	-0.279800692
1473	-0.283695736
1474	-0.361908793
1475	-0.258779448
1476	-0.185740489
1477	-0.277432115
1478	-0.238199162
1479	-0.197639713
1480	-0.317314209
1481	-0.162453145
1482	-0.232020911
1483	-0.145764871
1484	-0.149258078
1485	-0.21408945
1486	-0.280487541
1487	-0.094501431
1488	-0.26613998
1489	-0.265333354
1490	-0.23600927
1491	-0.187923117
1492	-0.208618745
1493	-0.430675163
1494	-0.316881645
1495	-0.186731133
1496	-0.198042023
1497	-0.177480295
1498	-0.175822064
1499	-0.241920091
1500	-0.269172266
1501	-0.210382385
1502	-0.124942845
1503	-0.085074514
1504	-0.028999883
1505	0.120108909
1506	-0.145234143
1507	-0.38080817
1508	-0.148859094
1509	-0.175402658
1510	-0.191559896
1511	-0.063552295
1512	-0.051573231
1513	-0.101555093
1514	-0.08084655
1515	0.098189089
1516	-0.177006702
1517	-0.457707718
1518	-0.536055585
1519	-0.215075363
1520	-0.471686219
1521	-0.377338422
1522	-0.223044292
1523	-0.022854603
1524	-0.114704818
1525	-0.248598397
1526	-0.210858878
1527	0.03539826
1528	0.006117353
1529	-0.134946909
1530	-0.131273919
1531	-0.010059976
1532	-0.016693
1533	-0.135176867
1534	-0.120017355
1535	0.021869761
1536	-0.109565178
1537	-0.165349096
1538	-0.135894117
1539	0.223127826
1540	0.171476057
1541	0.341227138
1542	0.284499514
1543	0.102345049
1544	-0.026749647
1545	0.091349665
1546	-0.241237297
1547	-0.347983029
1548	0.060400528
1549	-0.001195543
1550	0.274280348
1551	-0.084741594
1552	0.125627338
1553	0.121670185
1554	0.086940546
1555	0.165135879
1556	0.07079391
1557	0.034802111
1558	-0.028684147
1559	0.114830761
1560	0.074959249
1561	-0.170656223
1562	-0.047938946
1563	-0.216413713
1564	-0.044123743
1565	0.051779015
1566	0.119378388
1567	-0.187046639
1568	-0.032353525
1569	0.072381826
1570	0.090171117
1571	0.220653207
1572	0.15888693
1573	0.183619285
1574	-0.127776226
1575	-0.007227508
1576	-0.088897554
1577	0.088889066
1578	-0.113617722
1579	-0.035223955
1580	-0.015320185
1581	-0.01095538
1582	-0.156097503
1583	-0.226974586
1584	-0.092428423
1585	-0.144848959
1586	-0.139687106
1587	-0.051860368
1588	-0.059697724
1589	0.28570981
1590	0.525751565
1591	0.135172656
1592	0.077985703
1593	0.432997511
1594	0.195099102
1595	0.322743732
1596	0.223127826
1597	0.013868204
1598	0.072381826
1599	0.290074616
1600	0.229253379
1601	-0.068947327
1602	-0.07374621
1603	-0.024528187
1604	-0.304298547
1605	-0.213653776
1606	0.106014427
1607	0.22358764
1608	0.752669617
1609	0.48369022
1610	0.129420327
1611	0.036919433
1612	-0.036191203
1613	-0.040322454
1614	-0.135894117
1615	-0.074376079
1616	0.07079391
1617	0.034802111
1618	-0.028684147
1619	0.087779402
1620	0.000943843
1621	0.027608015
1622	0.092226142
1623	-0.094501431
1624	-0.190251779
1625	-0.211614831
1626	-0.036191203
1627	0.127347318
1628	0.438137151
1629	0.244317125
1630	0.224721569
1631	0.279957481
1632	0.374650894
1633	0.318950743
1634	0.109278062
1635	-0.1607177
1636	-0.177286802
1637	-0.021950764
1638	-0.076308427
1639	0.102345049
1640	0.155590561
1641	0.309042455
1642	0.3955848
1643	0.170530911
1644	-0.079166492
1645	0.165135879
1646	0.057925909
1647	0.111553051
1648	0.330231754
1649	0.372261372
1650	0.272769757
1651	0.16304289
1652	0.278580329
1653	-0.01095538
1654	0.341227138
1655	0.003055334
1656	-0.099464851
1657	-0.059505771
1658	-0.013247177
1659	0.128619045
1660	0.268676471
1661	0.375531369
1662	0.127936192
1663	0.059792698
1664	0.244317125
1665	-0.177286802
1666	-0.004615202
1667	-0.647777478
1668	0.103866222
1669	-0.005560348
1670	0.024957176
1671	-0.005560348
1672	-0.198042023
1673	-0.032353525
1674	-0.095057863
1675	0.104655132
1676	0.101153568
1677	-0.024743665
1678	0.216288401
1679	-0.013487717
1680	0.313198414
1681	0.015373559
1682	0.040197142
1683	0.110778217
1684	-0.153622884
1685	0.002408582
1686	0.199120376
1687	0.131967516
1688	0.140312295
1689	0.144932493
1690	0.095244709
1691	0.107143932
1692	0.085954633
1693	0.407323204
1694	0.296148763
1695	0.150412622
1696	0.525751565
1697	0.389531818
1698	0.530283374
1699	0.593039111
1700	0.322743732
1701	0.223127826
1702	0.141654783
1703	-0.403500357
1704	-0.185112139
1705	-0.204837666
1706	-0.166276746
1707	-0.537039265
1708	-0.27662712
1709	-0.253693605
1710	-0.249126094
1711	-0.152738673
1712	-0.202840906
1713	0.123743194
1714	0.191464818
1715	0.040197142
1716	-0.084741594
1717	-0.135894117
1718	-0.113031234
1719	-0.090136626
1720	0.013868204
1721	0.022468375
1722	0.057925909
1723	-0.178646097
1724	0.108097378
1725	0.141654783
1726	0.100894983
1727	-0.056712871
1728	0.475925712
1729	0.092226142
1730	-0.112664276
1731	-0.215936204
1732	-0.215936204
1733	-0.335466472
1734	-0.469108796
1735	0.040197142
1736	-0.059697724
1737	0.032228213
1738	-0.040626051
1739	0.205822968
1740	0.189365759
1741	0.122189366
1742	0.00032563
1743	-0.131484998
1744	-0.210527735
1745	-0.061792396
1746	-0.004881232
1747	0.271335968
1748	0.193624417
1749	0.220183445
1750	-0.034436476
1751	-0.008107537
1752	0.021972322
1753	-0.098105556
1754	-0.252863924
1755	-0.07354612
1756	-0.091311984
1757	-0.078307484
1758	0.081589828
1759	0.112523542
1760	0.095632905
1761	0.165135879
1762	-0.018508518
1763	0.152170902
1764	0.195804699
1765	0.422433071
1766	0.406728687
1767	0.389234864
1768	0.307803383
1769	0.382619823
1770	0.411808212
1771	0.29092202
1772	0.311772159
1773	0.452719151
1774	0.232082669
1775	0.119378388
1776	-0.082018736
1777	0.069752386
1778	0.196170113
1779	0.034206779
1780	0.11321808
1781	-0.123119829
1782	-0.025779156
1783	-0.056712871
1784	0.17015668
1785	0.067069289
1786	-0.07374621
1787	0.054437582
1788	0.235173746
1789	0.201048435
1790	0.084102628
1791	0.386984629
1792	0.341227138
1793	0.48059559
1794	0.449775458
1795	0.579357852
1796	0.603339068
1797	0.630022677
1798	0.29882329
1799	0.272146219
1800	0.327863177
1801	0.212908661
1802	-0.015660675
1803	-0.016945744
1804	0.044842047
1805	-0.161448221
1806	-0.274768631
1807	0.074566044
1808	0.137107155
1809	0.193164603
1810	-0.130290239
1811	0.125207932
1812	0.483894642
1813	0.279079231
1814	0.237331004
1815	0.098189089
1816	0.250146669
1817	0.343730283
1818	0.383424818
1819	-0.033589072
1820	0.010233919
1821	0.085954633
1822	-0.08084655
1823	-0.141033756
1824	-0.162877606
1825	-0.046953033
1826	-0.056712871
1827	0.029473277
1828	0.082949123
1829	-0.046953033
1830	0.147407112
1831	-0.062465199
1832	0.107143932
1833	-0.070215341
1834	0.00448159
1835	-0.170656223
1836	0.024957176
1837	0.040197142
1838	-0.091474977
1839	0.036919433
1840	-0.036191203
1841	-0.040322454
1842	0.216288401
1843	0.003213576
1844	-0.159697031
1845	-0.130692923
1846	-0.001195543
1847	-0.157613366
1848	-0.026749647
1849	0.438137151
1850	0.19934998
1851	-0.158170511
1852	-0.285192199
1853	-0.146113282
1854	0.061386441
1855	0.028916132
1856	-0.037407715
1857	0.306465032
1858	0.001279076
1859	0.023806726
1860	0.011551961
1861	-0.040626051
1862	-0.059505771
1863	0.252805235
1864	0.126931526
1865	0.647652166
1866	0.895514348
1867	0.752669617
1868	0.48369022
1869	0.129420327
1870	0.112199804
1871	0.141654783
1872	-0.151688384
1873	-0.01095538
1874	-0.124155713
1875	-0.310957459
1876	-0.202840906
1877	0.063678238
1878	0.146250535
1879	0.181526295
1880	0.040197142
1881	-0.056712871
1882	0.224721569
1883	0.21159328
1884	0.090171117
1885	-0.215075363
1886	0.237686546
1887	0.128152313
1888	0.377439311
1889	0.429649041
1890	0.341227138
1891	0.453931418
1892	0.177370335
1893	-0.001195543
1894	0.105137949
1895	0.006773387
1896	0.002408582
1897	-0.176799104
1898	-0.017794805
1899	-0.106338873
1900	-0.115518357
1901	-0.105263261
1902	0.032441678
1903	0.253657151
1904	0.471880358
1905	0.541230555
1906	0.486328472
1907	0.364004353
1908	-0.01095538
1909	-0.10902197
1910	-0.185255731
1911	-0.206957472
1912	-0.216927368
1913	-0.129160734
1914	-0.143447255
1915	-0.144848959
1916	-0.049413632
1917	-0.153469124
1918	-0.074937691
1919	-0.029751003
1920	-0.121769474
1921	-0.029129349
1922	0.182169218
1923	0.224721569
1924	0.071454836
1925	-0.090867147
1926	-0.187046639
1927	-0.191914683
1928	-0.195892046
1929	-0.052556911
1930	-0.017794805
1931	-0.061260498
1932	0.206528564
1933	0.309818674
1934	0.251826727
1935	0.333927899
1936	0.279079231
1937	0.336319804
1938	0.395848089
1939	0.525143735
1940	0.370385367
1941	0.107143932
1942	-0.008107537
1943	0.061595287
1944	0.059792698
1945	0.027962686
1946	0.197320562
1947	0.169544998
1948	-0.211614831
1949	0.165135879
1950	0.435131641
1951	0.429649041
1952	-0.022854603
1953	0.127347318
1954	0.22204073
1955	-0.241237297
1956	-0.026749647
1957	0.025473886
1958	-0.430849965
1959	-0.337998808
1960	0.083662836
1961	-0.144327284
1962	-0.052919882
1963	-0.150617373
1964	-0.223044292
1965	0.23713854
1966	0.193164603
1967	0.306465032
1968	0.027608015
1969	-0.107865393
1970	0.160490974
1971	0.416947852
1972	0.570375126
1973	0.241842506
1974	0.060400528
1975	0.283235191
1976	0.130373773
1977	0.182303904
1978	0.214353902
1979	0.101466799
1980	-0.056712871
1981	-0.003268551
1982	0.110778217
1983	-0.031158766
1984	-0.242349448
1985	0.279079231
1986	0.001279076
1987	0.001279076
1988	-0.150134556
1989	-0.034944126
1990	0.281458933
1991	-0.066813198
1992	-0.007227508
1993	0.028916132
1994	-0.159375213
1995	0.085954633
1996	-0.00400652
1997	-0.08084655
1998	0.274280348
1999	0.244317125
2000	0.524157822
2001	0.383979118
2002	0.138152389
2003	-0.045717486
2004	0.013868204
2005	0.151347595
2006	0.259754095
2007	0.424411127
2008	0.372484832
2009	0.171476057
2010	0.19934998
2011	0.108312962
2012	-0.022854603
2013	0.040197142
2014	0.147407112
2015	0.133618828
2016	0.139581775
2017	-0.109958383
2018	0.095244709
2019	-0.044813647
2020	0.052096366
2021	0.092903493
2022	0.095244709
2023	0.227283786
2024	0.184879937
2025	0.359710544
2026	0.207333559
2027	0.182303904
2028	0.094554805
2029	0.107143932
2030	0.294371557
2031	0.377139694
2032	-0.198684947
2033	-0.150871273
2034	-0.102470361
2035	-0.070215341
2036	-0.01095538
2037	-0.170656223
2038	-0.035523572
