/chrom_scan.py
/Chr1_for_test.con
/Score files/5UTR-IGI750_450_forChr1-2.txt

Chromosome: Chr1
Score: 5UTR-IGI750_450
Strand: reverse

Position	Score
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0.008757449
1005	0.07808394
1006	0.524188939
1007	0.17641554
1008	-0.301879167
1009	-0.523329298
1010	-0.248806853
1011	0.008757449
1012	0.07808394
1013	0.524188939
1014	0.17641554
1015	-0.301879167
1016	-0.523329298
1017	-0.248806853
1018	0.008757449
1019	0.07808394
1020	0.524188939
1021	0.17641554
1022	-0.301879167
1023	-0.523329298
1024	-0.248806853
1025	0.008757449
1026	0.07808394
1027	0.524188939
1028	0.17641554
1029	-0.301879167
1030	-0.523329298
1031	-0.248806853
1032	0.008757449
1033	0.07808394
1034	0.524188939
1035	0.17641554
1036	-0.301879167
1037	-0.523329298
1038	-0.248806853
1039	0.008757449
1040	0.07808394
1041	0.524188939
1042	0.17641554
1043	-0.301879167
1044	-0.523329298
1045	-0.248806853
1046	0.008757449
1047	0.07808394
1048	0.524188939
1049	0.17641554
1050	-0.301879167
1051	-0.523329298
1052	-0.248806853
1053	0.008757449
1054	0.07808394
1055	0.524188939
1056	0.17641554
1057	0.217033391
1058	0.132211878
1059	0.120123378
1060	0.271882059
1061	0.134059156
1062	0.17641554
1063	-0.301879167
1064	-0.523329298
1065	-0.248806853
1066	0.008757449
1067	0.07808394
1068	0.524188939
1069	0.17641554
1070	0.217033391
1071	0.132211878
1072	0.120123378
1073	0.271882059
1074	0.134059156
1075	0.17641554
1076	-0.301879167
1077	-0.523329298
1078	-0.248806853
1079	0.008757449
1080	0.07808394
1081	0.524188939
1082	0.17641554
1083	-0.301879167
1084	-0.523329298
1085	-0.248806853
1086	0.008757449
1087	0.07808394
1088	0.524188939
1089	0.17641554
1090	-0.301879167
1091	-0.523329298
1092	-0.248806853
1093	0.008757449
1094	0.07808394
1095	0.524188939
1096	0.17641554
1097	-0.301879167
1098	-0.523329298
1099	-0.248806853
1100	0.008757449
1101	0.07808394
1102	0.524188939
1103	0.17641554
1104	-0.301879167
1105	-0.523329298
1106	-0.248806853
1107	0.008757449
1108	0.07808394
1109	0.524188939
1110	0.17641554
1111	-0.301879167
1112	-0.523329298
1113	-0.545605693
1114	-0.686056596
1115	-0.327034653
1116	-0.172937688
1117	0.053531259
1118	0.102078875
1119	0.180310584
1120	-0.083996605
1121	0.025147865
1122	-0.327034653
1123	-0.47610707
1124	-0.083996605
1125	-0.195970364
1126	-0.16831749
1127	-0.473162689
1128	-0.782966609
1129	-0.506070293
1130	-0.154577679
1131	-0.004815358
1132	0.040942132
1133	-0.317126365
1134	-0.315945681
1135	0.157911939
1136	0.195314141
1137	0.181317839
1138	0.355336089
1139	0.417948234
1140	0.485878703
1141	0.651956966
1142	0.855068603
1143	1.160617832
1144	1.025964976
1145	0.785613585
1146	0.387729618
1147	0.490911141
1148	0.518063387
1149	0.423087874
1150	0.282712167
1151	0.339439791
1152	0.537807445
1153	0.90527953
1154	0.605213563
1155	0.659177062
1156	0.494998083
1157	0.022458726
1158	0.048628961
1159	0.113137257
1160	0.137852145
1161	0.217033391
1162	0.206814226
1163	-0.038239114
1164	0.356695385
1165	0.489099691
1166	0.040942132
1167	0.224457409
1168	0.248441855
1169	0.124279338
1170	0.176916168
1171	0.248067625
1172	0.163348532
1173	0.252748943
1174	0.354416947
1175	0.167548028
1176	0.242144112
1177	0.245062115
1178	0.279824221
1179	0.349150712
1180	0.515036932
1181	0.734772497
1182	0.604632566
1183	0.661969962
1184	0.182271285
1185	0.63910708
1186	0.486905405
1187	0.824233022
1188	0.493239803
1189	0.645462722
1190	0.709948913
1191	0.689607018
1192	0.884360114
1193	1.044872426
1194	1.160617832
1195	1.020738746
1196	0.842310148
1197	0.761950496
1198	1.030714053
1199	0.521728341
1200	0.925146775
1201	0.778890727
1202	0.820106906
1203	0.831805348
1204	0.70180761
1205	0.497378788
1206	0.685424815
1207	0.366202007
1208	-0.143994534
1209	-0.214330373
1210	-0.200502174
1211	-0.414989824
1212	-0.388406341
1213	-0.250328026
1214	-0.051811921
1215	0.217033391
1216	0.416605746
1217	0.356695385
1218	0.035978713
1219	0.206567957
1220	0.372786075
1221	0.544392326
1222	0.529645259
1223	0.559456072
1224	0.890297995
1225	0.856881943
1226	0.961043933
1227	1.044978476
1228	0.819093382
1229	0.832088203
1230	0.896070514
1231	0.756565682
1232	0.854218459
1233	0.236338546
1234	-0.090156913
1235	0.206309526
1236	0.694154646
1237	0.244185637
1238	0.648739254
1239	0.409723912
1240	0.347801671
1241	0.549471851
1242	0.200946571
1243	0.404120035
1244	0.490034663
1245	0.450311603
1246	0.383364813
1247	0.116363229
1248	0.173567697
1249	0.107888922
1250	0.217033391
1251	0.025147865
1252	0.238573069
1253	0.095039035
1254	-0.292272547
1255	-0.313532183
1256	-0.269633181
1257	-0.018495056
1258	0.1900019
1259	0.051407566
1260	0.0378729
1261	0.045637253
1262	0.265338071
1263	-0.046208044
1264	-0.21139594
1265	-0.323756943
1266	0.078730693
1267	-0.332638531
1268	-0.29484997
1269	-0.203183012
1270	-0.222299303
1271	-0.083996605
1272	-0.046208044
1273	-0.352841917
1274	-0.083996605
1275	0.107888922
1276	0.404120035
1277	0.386784472
1278	0.549097621
1279	0.709131802
1280	0.599096638
1281	0.976701236
1282	0.855068603
1283	1.160617832
1284	1.020738746
1285	0.842310148
1286	0.602384273
1287	0.356080382
1288	0.387729618
1289	0.360939967
1290	0.535322392
1291	0.382659217
1292	0.481434491
1293	0.526732227
1294	0.395847509
1295	0.396069031
1296	0.577500575
1297	0.611860164
1298	0.46007144
1299	0.55538771
1300	0.356080382
1301	0.350244654
1302	0.163787879
1303	0.435089152
1304	0.250457147
1305	0.353871351
1306	0.287614465
1307	0.556981453
1308	0.57033667
1309	0.97360035
1310	0.414167253
1311	0.557934899
1312	0.444277173
1313	0.206692558
1314	0.115376943
1315	0.06838038
1316	-0.17741829
1317	0.092094655
1318	0.400677788
1319	0.499965165
1320	0.687524067
1321	0.651956966
1322	0.661887468
1323	0.680006995
1324	0.681380358
1325	0.60803841
1326	0.411169153
1327	0.569215909
1328	0.565488037
1329	0.44515365
1330	0.368301066
1331	0.543943906
1332	0.428385086
1333	0.518063387
1334	0.413974789
1335	0.40226803
1336	-0.097640485
1337	-0.473967684
1338	-0.436179123
1339	-0.401417016
1340	-0.408507696
1341	-0.438272112
1342	-0.105185904
1343	0.00522658
1344	0.174629543
1345	-0.004815358
1346	0.422979422
1347	0.502538016
1348	0.688402317
1349	0.494998083
1350	0.541128691
1351	0.44142933
1352	0.1618106
1353	-0.075878714
1354	0.012913408
1355	0.240514487
1356	0.217033391
1357	0.509377208
1358	0.450029502
1359	0.329521819
1360	0.206309526
1361	0.044171102
1362	-0.078392727
1363	-0.192229648
1364	0.20109419
1365	0.274071892
1366	-0.325589412
1367	-0.075563437
1368	-0.022726948
1369	0.043582228
1370	0.365686402
1371	0.361176833
1372	0.17732402
1373	0.232685337
1374	0.422979422
1375	0.013619005
1376	0.70781897
1377	0.690520361
1378	0.658439094
1379	0.549910754
1380	0.555445114
1381	0.567281409
1382	0.527111516
1383	0.604173336
1384	0.153586173
1385	0.066983934
1386	0.025702166
1387	0.269562442
1388	0.09755755
1389	-0.224615545
1390	-0.3850266
1391	-0.220834564
1392	-0.311794687
1393	-0.547753898
1394	-0.315945681
1395	-0.513345077
1396	-0.472176776
1397	-0.409385946
1398	-0.121785165
1399	0.258426076
1400	-0.046208044
1401	0.234762158
1402	0.180310584
1403	0.082334817
1404	-0.252788625
1405	-0.226664108
1406	-0.161408828
1407	-0.112025328
1408	-0.351168333
1409	-0.281807113
1410	-0.31092488
1411	-0.527988441
1412	-0.413671782
1413	-0.433088046
1414	-0.451002899
1415	-0.040127354
1416	-0.099402936
1417	0.231044106
1418	0.293834935
1419	0.335290542
1420	0.075061315
1421	-0.075322817
1422	-0.134316347
1423	-0.552867784
1424	-0.578518733
1425	-0.632181215
1426	-0.678231258
1427	-0.803442195
1428	-0.655673967
1429	-0.659549045
1430	-0.686056596
1431	-0.663780201
1432	-0.260087864
1433	-0.544412166
1434	-0.525789897
1435	-0.647369804
1436	-0.366543194
1437	-0.552684692
1438	-0.417211284
1439	-0.349698638
1440	-0.231599326
1441	0.087685536
1442	-0.051811921
1443	-0.201382203
1444	-0.658960836
1445	-0.418115123
1446	-0.335338816
1447	-0.515360369
1448	-0.211575437
1449	-0.421071704
1450	-0.390703733
1451	-0.180906618
1452	-0.429838945
1453	-0.248806853
1454	-0.464207846
1455	-0.700880372
1456	-0.689436336
1457	-0.700431721
1458	-0.658960836
1459	-0.418115123
1460	-0.527182868
1461	-0.66757319
1462	-0.760690214
1463	-0.611896151
1464	-0.492660479
1465	-0.450902379
1466	-0.257953734
1467	-0.519725174
1468	-0.367993261
1469	-0.369232333
1470	-0.500821957
1471	-0.169168214
1472	-0.561117859
1473	-0.697337606
1474	-0.486102539
1475	-0.817214453
1476	-0.660652016
1477	-0.719914863
1478	-0.691451628
1479	-0.32183346
1480	-0.335052625
1481	-0.252788625
1482	-0.296027452
1483	-0.051115378
1484	0.027578171
1485	-0.365721445
1486	-0.535015057
1487	-0.731814086
1488	-0.79545232
1489	-0.593647084
1490	-0.4491441
1491	-0.561117859
1492	-0.691834435
1493	-1.057544269
1494	-1.01732812
1495	-0.603521708
1496	-0.591081083
1497	-0.719209606
1498	-0.817565722
1499	-0.921430425
1500	-0.907470834
1501	-0.853919218
1502	-0.711755848
1503	-0.481936613
1504	-0.431158321
1505	-0.247122886
1506	-0.314137625
1507	-0.279222874
1508	-0.336721921
1509	-0.260087864
1510	-0.093904893
1511	-0.343633915
1512	-0.433088046
1513	-0.149114783
1514	-0.506070293
1515	-0.548883403
1516	-0.621115789
1517	-0.636259127
1518	-0.570072702
1519	-0.182921909
1520	-0.486735496
1521	-0.501532169
1522	-0.147665684
1523	-0.874047078
1524	-0.481936613
1525	-0.724974662
1526	-0.851682421
1527	-0.896909961
1528	-0.465849793
1529	-0.563018495
1530	-0.709107825
1531	-0.236492569
1532	-0.270885282
1533	-0.59159413
1534	-0.728065739
1535	-0.450778631
1536	-0.350264494
1537	-0.153323096
1538	-0.260087864
1539	-0.23012464
1540	-0.035691925
1541	0.195314141
1542	0.150086602
1543	0.364352908
1544	0.229267848
1545	0.073611249
1546	-0.29484997
1547	-0.426419285
1548	-0.202095917
1549	-0.222299303
1550	-0.23012464
1551	-0.686056596
1552	-0.144694445
1553	0.381480669
1554	0.297856584
1555	0.364248522
1556	0.6612378
1557	0.457767485
1558	0.193230476
1559	-0.141988551
1560	-0.121785165
1561	-0.750781925
1562	-0.327034653
1563	-0.253457285
1564	-0.411355539
1565	-0.095895828
1566	0.141312677
1567	0.457767485
1568	0.32710485
1569	0.389396778
1570	0.436758447
1571	0.434915954
1572	0.443817358
1573	0.156335551
1574	0.191727526
1575	0.273149333
1576	0.191479287
1577	-0.048668642
1578	0.306256575
1579	0.286669319
1580	0.296214637
1581	0.402669968
1582	0.424839063
1583	0.217033391
1584	0.324481396
1585	0.493760852
1586	0.001433591
1587	0.297027162
1588	0.340482265
1589	0.447482313
1590	0.122247072
1591	0.143604474
1592	0.245678573
1593	0.308803765
1594	0.413328036
1595	0.268185914
1596	0.150086602
1597	-0.314445526
1598	0.307210021
1599	-0.068202337
1600	-0.347238039
1601	-0.260087864
1602	-0.197939957
1603	-0.180906618
1604	-0.531154636
1605	-0.422168408
1606	-0.12538929
1607	0.170457249
1608	0.092094655
1609	0.086955015
1610	-0.115595591
1611	-0.04349539
1612	0.157035461
1613	0.312605053
1614	0.082334817
1615	0.187744015
1616	0.6612378
1617	0.457767485
1618	0.193230476
1619	0.322095156
1620	0.079400384
1621	-0.037000042
1622	-0.161601462
1623	0.194756996
1624	0.027977155
1625	-0.066963265
1626	0.257150614
1627	0.45312258
1628	0.6149734
1629	0.632006739
1630	0.560615737
1631	0.561529081
1632	0.705584108
1633	0.722183369
1634	0.462205569
1635	0.156737489
1636	0.331987907
1637	0.352695993
1638	-0.01341553
1639	0.233423807
1640	0.373819495
1641	0.485878703
1642	0.559456072
1643	0.583456348
1644	0.544194244
1645	0.372786075
1646	0.313943404
1647	0.261237054
1648	0.146452317
1649	0.277031321
1650	0.368301066
1651	0.124279338
1652	0.533973389
1653	0.035338255
1654	0.264029954
1655	0.065172012
1656	-0.141988551
1657	-0.313333376
1658	-0.345716866
1659	-0.107996881
1660	-0.29484997
1661	0.077986401
1662	0.28858568
1663	0.33353896
1664	0.258426076
1665	-0.046208044
1666	0.233739085
1667	-0.07300122
1668	0.193552295
1669	0.23822269
1670	0.444831473
1671	0.370848255
1672	0.207273554
1673	-0.036571955
1674	0.129203036
1675	0.097846983
1676	-0.141139491
1677	-0.121785165
1678	-0.017049815
1679	0.354416947
1680	0.444277173
1681	0.332828748
1682	-0.011445937
1683	0.241856975
1684	-0.226664108
1685	-0.208935341
1686	-0.462192555
1687	-0.138354267
1688	-0.214330373
1689	-0.011445937
1690	0.153981645
1691	0.17924483
1692	0.552825493
1693	0.942542257
1694	0.716023061
1695	0.576658102
1696	0.742459325
1697	0.308803765
1698	0.590614054
1699	0.672965347
1700	0.268185914
1701	0.150086602
1702	0.400677788
1703	0.208259467
1704	0.38617579
1705	0.381004018
1706	0.448172217
1707	0.413908256
1708	0.455617098
1709	0.658324821
1710	0.677216224
1711	0.671546855
1712	0.617448019
1713	0.406089627
1714	0.405023874
1715	-0.222299303
1716	-0.004815358
1717	-0.292272547
1718	-0.396925823
1719	-0.436179123
1720	-0.536294276
1721	-0.139513932
1722	0.368301066
1723	0.534705058
1724	0.490479865
1725	0.142399773
1726	0.217033391
1727	0.092094655
1728	-0.143118057
1729	-0.161601462
1730	-0.380280165
1731	-0.219086259
1732	-0.196223376
1733	-0.076443467
1734	-0.105185904
1735	-0.059173021
1736	0.211043027
1737	0.078730693
1738	-0.060084447
1739	0.112298041
1740	0.139273732
1741	-0.254483986
1742	0.052223143
1743	0.070905355
1744	-0.1074777
1745	-0.212315082
1746	-0.142863264
1747	-0.175077074
1748	-0.155878612
1749	0.080195431
1750	-0.362750205
1751	0.052223143
1752	0.061280707
1753	0.040942132
1754	-0.409850184
1755	-0.054968353
1756	-0.158043735
1757	-0.117679718
1758	0.117096924
1759	-0.029296168
1760	0.012505429
1761	0.369515877
1762	0.447775854
1763	0.886648002
1764	0.938703286
1765	1.127168866
1766	1.010076197
1767	1.044872426
1768	0.842574478
1769	0.840282682
1770	0.977810545
1771	0.843822708
1772	0.858214818
1773	0.759585572
1774	0.708005758
1775	0.378401393
1776	0.384852124
1777	0.191849845
1778	0.048911062
1779	-0.078087745
1780	-0.142863264
1781	-0.237973549
1782	-0.117303787
1783	0.058853721
1784	0.255662794
1785	0.15771939
1786	0.471066824
1787	0.552825493
1788	0.412009994
1789	0.377884684
1790	0.425749125
1791	0.262790882
1792	0.402079493
1793	0.775936465
1794	0.711668893
1795	0.690889258
1796	0.567835004
1797	0.708005758
1798	0.217033391
1799	0.31902293
1800	-0.000450553
1801	-0.638283814
1802	-0.616975677
1803	-0.743199482
1804	-0.496177052
1805	-0.442428072
1806	-0.438470919
1807	0.174105191
1808	0.062131431
1809	-0.021205775
1810	-0.254483986
1811	-0.083996605
1812	0.137852145
1813	-0.129754095
1814	-0.040091119
1815	-0.012640696
1816	0.239896274
1817	0.317443782
1818	0.319229001
1819	-0.112025328
1820	-0.356997877
1821	-0.436179123
1822	-0.506070293
1823	-0.566257499
1824	-0.287071353
1825	-0.240782708
1826	-0.298292216
1827	-0.165301544
1828	-0.203971922
1829	0.020738746
1830	0.074365888
1831	0.193552295
1832	-0.121785165
1833	-0.026004658
1834	-0.072715594
1835	-0.118758711
1836	0.040942132
1837	0.124279338
1838	-0.051811921
1839	-0.04349539
1840	0.157035461
1841	0.312605053
1842	0.307210021
1843	0.286505156
1844	0.493239803
1845	0.343278278
1846	0.175640706
1847	0.066647532
1848	0.056182099
1849	-0.361545504
1850	-0.526903759
1851	0.018665737
1852	-0.222299303
1853	-0.074012384
1854	0.077371398
1855	0.432148758
1856	0.129883215
1857	0.264458041
1858	0.264029954
1859	0.533857654
1860	0.29312356
1861	0.505594746
1862	0.144482724
1863	0.181317839
1864	-0.283568959
1865	0.159041444
1866	0.092094655
1867	0.092094655
1868	0.086955015
1869	-0.115595591
1870	0.217033391
1871	0.591492304
1872	0.521923808
1873	0.152092584
1874	0.251337622
1875	0.43433018
1876	0.347576005
1877	0.473644247
1878	0.544935533
1879	0.269421461
1880	0.416605746
1881	0.648397155
1882	0.685554474
1883	0.140645045
1884	0.095611228
1885	-0.278571269
1886	0.242587496
1887	0.297689323
1888	0.134059156
1889	0.369124374
1890	0.183609636
1891	0.217033391
1892	0.087938695
1893	-0.071031627
1894	-0.019055798
1895	-0.236606768
1896	0.251795497
1897	0.186721477
1898	0.245183274
1899	0.332698584
1900	0.351352503
1901	0.309915915
1902	0.390554853
1903	-0.017589647
1904	-0.308731042
1905	-0.118076394
1906	-0.212539465
1907	-0.284126104
1908	-0.489424635
1909	-0.469787724
1910	-0.675420281
1911	-0.552999969
1912	-0.500821957
1913	-0.522199793
1914	-0.267641001
1915	-0.140724229
1916	0.221427639
1917	0.283100508
1918	0.283129457
1919	0.202433883
1920	0.204901472
1921	0.150481954
1922	0.406430117
1923	0.181561073
1924	0.081154668
1925	0.039113521
1926	-0.038239114
1927	-0.37680627
1928	-0.429230263
1929	-0.137242116
1930	-0.318079811
1931	-0.260087864
1932	-0.004815358
1933	0.206814226
1934	0.492049954
1935	0.689302143
1936	0.84303139
1937	0.985591126
1938	0.796109476
1939	0.923828733
1940	0.681920189
1941	0.486805693
1942	0.128611488
1943	0.027578171
1944	0.057332548
1945	-0.096231061
1946	0.182271285
1947	0.150086602
1948	-0.083996605
1949	0.23127383
1950	0.009907898
1951	0.217033391
1952	-0.205040297
1953	0.297552988
1954	0.266251414
1955	0.144482724
1956	0.10231382
1957	0.092094655
1958	0.009227719
1959	-0.036223823
1960	0.239309786
1961	0.33353896
1962	0.564962256
1963	0.674410588
1964	0.576055334
1965	0.610680503
1966	0.776008482
1967	0.483301281
1968	-0.122914671
1969	-0.394786437
1970	-0.176310866
1971	-0.150943394
1972	-0.231599326
1973	0.153364311
1974	0.341972128
1975	0.39312465
1976	0.469512996
1977	0.754039581
1978	0.647323497
1979	0.346879462
1980	0.103090039
1981	0.112298041
1982	-0.059173021
1983	0.379760689
1984	0.226373417
1985	0.402669968
1986	0.306433802
1987	0.371935351
1988	0.541912997
1989	0.45949122
1990	0.847606539
1991	0.745861469
1992	0.489701743
1993	0.518063387
1994	0.280702471
1995	0.46007144
1996	0.293873421
1997	0.567909759
1998	0.668600541
1999	0.421153374
2000	0.739912136
2001	0.855005938
2002	0.64037798
2003	0.689177004
2004	1.042609291
2005	0.889900593
2006	0.84810316
2007	0.54609211
2008	0.600473603
2009	0.235782827
2010	0.295026416
2011	0.312301457
2012	0.250891658
2013	0.190704452
2014	-0.180906618
2015	-0.226664108
2016	0.104329111
2017	-0.419788706
2018	-0.396925823
2019	-0.533089136
2020	-0.409850184
2021	-0.575358298
2022	-0.072414732
2023	0.438882141
2024	0.486654923
2025	0.811954134
2026	0.676056424
2027	0.754039581
2028	0.639367839
2029	0.672160352
2030	0.634278555
2031	0.470638737
2032	-0.118758711
2033	0.13637746
2034	0.023213365
2035	-0.026004658
2036	-0.169007394
2037	-0.164516201
2038	-0.004815358
2039	0.074926629
2040	0.438882141
2041	0.486654923
2042	1.127168866
2043	1.010076197
2044	0.853855489
2045	0.272550719
2046	-0.546394602
2047	-0.222299303
2048	-0.105898446
