/chrom_scan.py
/Chr1_for_test.con
/Score files/IGI750_450_forChr1-2.txt

Chromosome: Chr1
Score: IGI750_450
Strand: forward

Position	Score
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	-0.059644213
1005	-0.052804789
1006	0.342412361
1007	0.308332572
1008	0.248225207
1009	0.114143091
1010	0.12328647
1011	-0.059644213
1012	-0.052804789
1013	0.342412361
1014	0.308332572
1015	0.248225207
1016	0.114143091
1017	0.12328647
1018	-0.059644213
1019	-0.052804789
1020	0.342412361
1021	0.308332572
1022	0.248225207
1023	0.114143091
1024	0.12328647
1025	-0.059644213
1026	-0.052804789
1027	0.342412361
1028	0.308332572
1029	0.248225207
1030	0.114143091
1031	0.12328647
1032	-0.059644213
1033	-0.052804789
1034	0.342412361
1035	0.308332572
1036	0.248225207
1037	0.114143091
1038	0.12328647
1039	-0.059644213
1040	-0.052804789
1041	0.342412361
1042	0.308332572
1043	0.248225207
1044	0.114143091
1045	0.12328647
1046	-0.059644213
1047	-0.052804789
1048	0.342412361
1049	0.308332572
1050	0.248225207
1051	0.114143091
1052	0.12328647
1053	-0.059644213
1054	-0.052804789
1055	0.342412361
1056	0.308332572
1057	-0.118622073
1058	-0.177743525
1059	-0.039440827
1060	-0.186886905
1061	0.03310984
1062	0.308332572
1063	0.248225207
1064	0.114143091
1065	0.12328647
1066	-0.059644213
1067	-0.052804789
1068	0.342412361
1069	0.308332572
1070	-0.118622073
1071	-0.177743525
1072	-0.039440827
1073	-0.186886905
1074	0.03310984
1075	0.308332572
1076	0.248225207
1077	0.114143091
1078	0.12328647
1079	-0.059644213
1080	-0.052804789
1081	0.342412361
1082	0.308332572
1083	0.248225207
1084	0.114143091
1085	0.12328647
1086	-0.059644213
1087	-0.052804789
1088	0.342412361
1089	0.308332572
1090	0.248225207
1091	0.114143091
1092	0.12328647
1093	-0.059644213
1094	-0.052804789
1095	0.342412361
1096	0.308332572
1097	0.248225207
1098	0.114143091
1099	0.12328647
1100	-0.059644213
1101	-0.052804789
1102	0.342412361
1103	0.308332572
1104	0.248225207
1105	0.114143091
1106	0.12328647
1107	-0.059644213
1108	-0.052804789
1109	0.342412361
1110	0.308332572
1111	0.248225207
1112	0.114143091
1113	0.178441735
1114	0.284030037
1115	-0.142981419
1116	0.038642328
1117	-0.110796736
1118	-0.160014759
1119	-0.205772249
1120	-0.046071406
1121	-0.256924772
1122	-0.246200906
1123	-0.073654928
1124	-0.327505846
1125	-0.302682262
1126	-0.444011415
1127	-0.367623069
1128	-0.444011415
1129	-0.461044754
1130	-0.340470823
1131	-0.246200906
1132	-0.020135672
1133	-0.215532086
1134	0.186338216
1135	-0.007726414
1136	-0.267920156
1137	-0.168788683
1138	-0.160014759
1139	-0.279201166
1140	-0.168788683
1141	-0.367623069
1142	-0.215532086
1143	-0.095556769
1144	0.03310984
1145	0.524830603
1146	-0.02647585
1147	-0.256924772
1148	-0.444011415
1149	-0.461044754
1150	-0.235735472
1151	-0.110796736
1152	-0.126591003
1153	-0.126591003
1154	0.174438993
1155	-0.088132751
1156	0.021828829
1157	0.132241313
1158	-0.073654928
1159	-0.246200906
1160	-0.196226931
1161	-0.381863508
1162	-0.168788683
1163	-0.160014759
1164	-0.353834785
1165	-0.682893504
1166	-0.267920156
1167	-0.160014759
1168	-0.267920156
1169	-0.340470823
1170	-0.177743525
1171	-0.461044754
1172	-0.353834785
1173	-0.225516307
1174	-0.205772249
1175	-0.073654928
1176	-0.126591003
1177	-0.088132751
1178	-0.246200906
1179	-0.059644213
1180	-0.118622073
1181	-0.168788683
1182	-0.302682262
1183	-0.411826732
1184	-0.478773521
1185	-0.110796736
1186	-0.134708893
1187	-0.580231162
1188	-0.427620999
1189	-0.65486478
1190	-0.65486478
1191	-0.103109907
1192	-0.177743525
1193	-0.095556769
1194	-0.095556769
1195	-0.134708893
1196	0.491263255
1197	0.391435239
1198	0.51392724
1199	-0.095556769
1200	-0.160014759
1201	0.136650432
1202	0.234436922
1203	0.227375068
1204	0.08053449
1205	-0.052804789
1206	-0.095556769
1207	-0.103109907
1208	-0.059644213
1209	0.095257747
1210	-0.03290996
1211	0.254958589
1212	0.136650432
1213	0.08053449
1214	-0.02647585
1215	-0.134708893
1216	-0.444011415
1217	-0.340470823
1218	-0.290783039
1219	-0.267920156
1220	-0.177743525
1221	-0.168788683
1222	-0.196226931
1223	-0.151414587
1224	0.158048576
1225	0.049500256
1226	0.473453697
1227	0.469394841
1228	0.314201506
1229	0.230920349
1230	0.277735804
1231	0.244818958
1232	0.569150031
1233	0.118738842
1234	-0.110796736
1235	-0.327505846
1236	-0.904742253
1237	-0.536765468
1238	-0.256924772
1239	-0.039440827
1240	-0.279201166
1241	-0.353834785
1242	-0.168788683
1243	-0.142981419
1244	-0.267920156
1245	-0.168788683
1246	-0.290783039
1247	-0.340470823
1248	-0.461044754
1249	-0.557954767
1250	-0.603712258
1251	-0.580231162
1252	-0.039440827
1253	0.12328647
1254	-0.02647585
1255	0.044105224
1256	-0.177743525
1257	-0.225516307
1258	0.234436922
1259	0.049500256
1260	-0.020135672
1261	0.085497909
1262	0.174438993
1263	-0.160014759
1264	-0.160014759
1265	0.016076501
1266	-0.235735472
1267	-0.290783039
1268	-0.427620999
1269	-0.246200906
1270	-0.205772249
1271	-0.290783039
1272	-0.367623069
1273	-0.461044754
1274	-0.557954767
1275	-0.712856727
1276	-1.013886723
1277	-0.65486478
1278	-0.411826732
1279	-0.444011415
1280	-0.327505846
1281	-0.256924772
1282	-0.215532086
1283	-0.095556769
1284	-0.134708893
1285	0.491263255
1286	-0.353834785
1287	-0.290783039
1288	-0.381863508
1289	-0.427620999
1290	-0.302682262
1291	-0.235735472
1292	-0.110796736
1293	0.100056629
1294	-0.256924772
1295	-0.196226931
1296	0.06009333
1297	-0.020135672
1298	-0.142981419
1299	-0.302682262
1300	-0.205772249
1301	-0.186886905
1302	-0.142981419
1303	-0.327505846
1304	-0.461044754
1305	-0.461044754
1306	-0.682893504
1307	-0.580231162
1308	-0.196226931
1309	-0.03290996
1310	-0.279201166
1311	0.016076501
1312	-0.177743525
1313	0.049500256
1314	0.212897244
1315	-0.03290996
1316	-0.142981419
1317	-0.073654928
1318	-0.168788683
1319	-0.020135672
1320	-0.340470823
1321	0.016076501
1322	0.456985583
1323	0.446366607
1324	0.201713077
1325	0.334139835
1326	-0.095556769
1327	-0.080833512
1328	-0.235735472
1329	-0.246200906
1330	-0.168788683
1331	-0.073654928
1332	0.085497909
1333	0.201713077
1334	-0.02647585
1335	-0.066593073
1336	0.109498186
1337	-0.066593073
1338	-0.073654928
1339	-0.134708893
1340	-0.267920156
1341	0.166321102
1342	0.03310984
1343	-0.142981419
1344	-0.215532086
1345	-0.151414587
1346	0.016076501
1347	0.759063334
1348	0.19023326
1349	0.021828829
1350	-0.001652266
1351	-0.013886723
1352	-0.073654928
1353	-0.225516307
1354	-0.340470823
1355	-0.290783039
1356	0.178441735
1357	0.118738842
1358	0.234436922
1359	0.209201099
1360	0.070434163
1361	-0.052804789
1362	0.016076501
1363	0.280894324
1364	0.311276953
1365	0.363731708
1366	0.33691489
1367	-0.059644213
1368	0.194093681
1369	0.166321102
1370	0.149615409
1371	0.100056629
1372	0.182407922
1373	0.166321102
1374	0.016076501
1375	0.095257747
1376	0.075513688
1377	0.085497909
1378	0.141015237
1379	0.136650432
1380	0.23792525
1381	0.016076501
1382	0.261589168
1383	0.29023435
1384	0.149615409
1385	0.021828829
1386	0.075513688
1387	-0.110796736
1388	-0.020135672
1389	0.05482909
1390	-0.039440827
1391	0.021828829
1392	0.118738842
1393	-0.118622073
1394	0.044105224
1395	0.182407922
1396	-0.168788683
1397	-0.134708893
1398	-0.461044754
1399	-0.340470823
1400	-0.478773521
1401	-0.246200906
1402	-0.279201166
1403	-0.461044754
1404	-0.088132751
1405	-0.246200906
1406	0.234436922
1407	0.201713077
1408	0.182407922
1409	0.314201506
1410	0.403466327
1411	0.699723808
1412	0.439868314
1413	0.743075228
1414	0.572379001
1415	0.778504967
1416	0.64480592
1417	0.463234532
1418	0.542415778
1419	0.485407511
1420	0.510231095
1421	0.625315076
1422	1.069411089
1423	0.686322354
1424	0.637944885
1425	0.669931937
1426	0.642074499
1427	0.633775626
1428	0.636559575
1429	0.34513522
1430	0.376543684
1431	0.220196483
1432	0.136650432
1433	0.530181322
1434	0.393868268
1435	0.322858825
1436	-0.066593073
1437	0.314201506
1438	0.386527905
1439	-0.215532086
1440	-0.046071406
1441	-0.039440827
1442	0.021828829
1443	0.23792525
1444	0.577177884
1445	0.600407725
1446	0.284030037
1447	0.448511275
1448	0.277735804
1449	0.197920088
1450	-0.118622073
1451	0.090405244
1452	0.05482909
1453	-0.290783039
1454	-0.03290996
1455	0.305368093
1456	0.29023435
1457	0.461161523
1458	0.577177884
1459	0.600407725
1460	0.610837253
1461	0.636559575
1462	0.575584141
1463	0.545848954
1464	0.334139835
1465	0.302383239
1466	0.334139835
1467	0.145336611
1468	0.12328647
1469	0.004338097
1470	0.114143091
1471	0.049500256
1472	0.521226479
1473	0.678834332
1474	0.788398207
1475	0.777503133
1476	0.85868574
1477	0.651560247
1478	0.540688959
1479	-0.080833512
1480	0.016076501
1481	0.182407922
1482	0.559316528
1483	0.194093681
1484	0.118738842
1485	0.428816967
1486	0.220196483
1487	0.552634943
1488	0.508371158
1489	0.145336611
1490	0.19023326
1491	0.410528181
1492	0.463234532
1493	0.376543684
1494	0.469394841
1495	0.339672324
1496	0.280894324
1497	0.738710423
1498	0.713886839
1499	0.919889709
1500	1.119195754
1501	1.239658963
1502	1.369928643
1503	0.793261578
1504	0.81218808
1505	0.34513522
1506	0.504627217
1507	0.085497909
1508	-0.066593073
1509	0.03310984
1510	0.284030037
1511	0.398693812
1512	0.549255202
1513	0.415173086
1514	0.299377729
1515	0.671214935
1516	0.693683453
1517	0.201713077
1518	0.100056629
1519	0.205473226
1520	0.085497909
1521	0.038642328
1522	-0.215532086
1523	-0.215532086
1524	-0.225516307
1525	-0.095556769
1526	0.05482909
1527	0.085497909
1528	0.280894324
1529	0.839115783
1530	1.525906034
1531	1.865291107
1532	1.278369349
1533	0.905938222
1534	0.85868574
1535	0.277735804
1536	-0.110796736
1537	0.044105224
1538	-0.088132751
1539	-0.246200906
1540	-0.205772249
1541	-0.151414587
1542	-0.134708893
1543	-0.177743525
1544	-0.290783039
1545	-0.314916719
1546	-0.039440827
1547	-0.118622073
1548	-0.461044754
1549	-0.516562082
1550	-0.745041411
1551	-0.367623069
1552	-0.497256927
1553	-0.059644213
1554	0.132241313
1555	0.212897244
1556	0.630973717
1557	0.194093681
1558	0.049500256
1559	0.109498186
1560	-0.142981419
1561	-0.160014759
1562	-0.142981419
1563	-0.073654928
1564	-0.039440827
1565	-0.396586765
1566	-0.353834785
1567	-0.427620999
1568	-0.327505846
1569	-0.151414587
1570	-0.151414587
1571	0.070434163
1572	-0.267920156
1573	-0.516562082
1574	-0.302682262
1575	-0.381863508
1576	-0.411826732
1577	-0.134708893
1578	-0.046071406
1579	0.08053449
1580	0.016076501
1581	-0.256924772
1582	-0.177743525
1583	-0.327505846
1584	-0.151414587
1585	0.435481463
1586	0.08053449
1587	0.136650432
1588	0.021828829
1589	-0.052804789
1590	-0.095556769
1591	-0.340470823
1592	-0.235735472
1593	-0.497256927
1594	-0.628535841
1595	-0.478773521
1596	-0.712856727
1597	-0.516562082
1598	-0.628535841
1599	-0.246200906
1600	-0.536765468
1601	-0.353834785
1602	-0.340470823
1603	-0.088132751
1604	0.021828829
1605	-0.118622073
1606	-0.225516307
1607	-0.151414587
1608	0.03310984
1609	-0.020135672
1610	0.149615409
1611	0.264866878
1612	-0.103109907
1613	-0.020135672
1614	0.182407922
1615	0.284030037
1616	0.630973717
1617	0.194093681
1618	0.049500256
1619	0.166321102
1620	0.065294523
1621	-0.007726414
1622	-0.103109907
1623	-0.001652266
1624	-0.103109907
1625	-0.516562082
1626	-0.478773521
1627	-0.603712258
1628	-0.557954767
1629	-0.444011415
1630	-0.215532086
1631	-0.340470823
1632	-0.327505846
1633	-0.444011415
1634	-0.381863508
1635	-0.290783039
1636	-0.367623069
1637	-0.427620999
1638	-0.461044754
1639	-0.353834785
1640	-0.536765468
1641	-0.557954767
1642	-0.65486478
1643	-0.168788683
1644	0.325706668
1645	-0.095556769
1646	-0.142981419
1647	-0.225516307
1648	-0.314916719
1649	-0.411826732
1650	-0.215532086
1651	0.145336611
1652	-0.03290996
1653	0.296351275
1654	0.010246957
1655	0.153852462
1656	0.004338097
1657	0.100056629
1658	0.186338216
1659	0.03310984
1660	0.104803064
1661	0.049500256
1662	0.132241313
1663	0.254958589
1664	-0.160014759
1665	-0.225516307
1666	-0.225516307
1667	-0.396586765
1668	-0.516562082
1669	-0.580231162
1670	-0.235735472
1671	-0.134708893
1672	-0.168788683
1673	-0.151414587
1674	-0.001652266
1675	-0.267920156
1676	-0.110796736
1677	0.049500256
1678	-0.118622073
1679	0.027505962
1680	-0.381863508
1681	-0.367623069
1682	-0.461044754
1683	-0.516562082
1684	-0.396586765
1685	-0.65486478
1686	-0.267920156
1687	-0.381863508
1688	-0.444011415
1689	-0.411826732
1690	-0.302682262
1691	-0.353834785
1692	-0.267920156
1693	0.027505962
1694	-0.110796736
1695	-0.256924772
1696	-0.516562082
1697	-0.712856727
1698	-0.603712258
1699	-0.536765468
1700	-0.478773521
1701	-0.712856727
1702	-0.497256927
1703	-0.290783039
1704	0.044105224
1705	0.104803064
1706	-0.103109907
1707	-0.046071406
1708	0.274554146
1709	0.498950084
1710	0.491263255
1711	0.592801673
1712	0.410528181
1713	-0.013886723
1714	-0.314916719
1715	-0.497256927
1716	-0.279201166
1717	-0.340470823
1718	-0.516562082
1719	-0.580231162
1720	-0.712856727
1721	-0.557954767
1722	-0.151414587
1723	0.479471731
1724	0.06009333
1725	-0.340470823
1726	-0.142981419
1727	-0.290783039
1728	-0.134708893
1729	-0.103109907
1730	0.038642328
1731	0.016076501
1732	0.227375068
1733	0.334139835
1734	0.03310984
1735	-0.340470823
1736	-0.080833512
1737	-0.080833512
1738	-0.151414587
1739	-0.118622073
1740	-0.225516307
1741	0.302383239
1742	-0.134708893
1743	0.03310984
1744	-0.225516307
1745	0.090405244
1746	-0.046071406
1747	0.136650432
1748	-0.007726414
1749	-0.279201166
1750	-0.151414587
1751	-0.160014759
1752	-0.013886723
1753	0.070434163
1754	0.437680427
1755	0.804716163
1756	0.869369019
1757	0.730964838
1758	0.358499181
1759	0.675041343
1760	0.498950084
1761	0.277735804
1762	0.070434163
1763	0.251604947
1764	0.104803064
1765	0.095257747
1766	-0.302682262
1767	-0.095556769
1768	-0.168788683
1769	-0.186886905
1770	0.109498186
1771	0.027505962
1772	0.05482909
1773	-0.215532086
1774	-0.02647585
1775	-0.353834785
1776	-0.095556769
1777	0.03310984
1778	0.038642328
1779	-0.02647585
1780	-0.059644213
1781	0.33691489
1782	0.435481463
1783	0.114143091
1784	-0.186886905
1785	-0.168788683
1786	-0.267920156
1787	-0.095556769
1788	-0.134708893
1789	-0.110796736
1790	-0.235735472
1791	-0.536765468
1792	-0.427620999
1793	-0.225516307
1794	0.038642328
1795	0.090405244
1796	-0.126591003
1797	0.016076501
1798	-0.246200906
1799	-0.186886905
1800	-0.110796736
1801	-0.134708893
1802	0.136650432
1803	0.244818958
1804	0.05482909
1805	-0.02647585
1806	0.05482909
1807	0.095257747
1808	0.021828829
1809	-0.246200906
1810	-0.020135672
1811	-0.052804789
1812	-0.536765468
1813	-0.290783039
1814	-0.444011415
1815	-0.235735472
1816	0.016076501
1817	0.331346935
1818	-0.168788683
1819	0.010246957
1820	0.268120036
1821	-0.039440827
1822	-0.052804789
1823	0.004338097
1824	0.166321102
1825	0.095257747
1826	0.132241313
1827	-0.186886905
1828	-0.302682262
1829	-0.516562082
1830	-0.367623069
1831	-0.327505846
1832	-0.340470823
1833	-0.126591003
1834	-0.110796736
1835	0.095257747
1836	0.08053449
1837	0.127786971
1838	-0.02647585
1839	0.264866878
1840	-0.103109907
1841	-0.020135672
1842	-0.059644213
1843	0.284030037
1844	0.675041343
1845	0.136650432
1846	-0.340470823
1847	-0.007726414
1848	-0.215532086
1849	-0.088132751
1850	-0.066593073
1851	-0.103109907
1852	-0.080833512
1853	-0.225516307
1854	-0.160014759
1855	-0.256924772
1856	-0.256924772
1857	-0.235735472
1858	-0.302682262
1859	-0.235735472
1860	-0.168788683
1861	-0.007726414
1862	0.070434163
1863	-0.001652266
1864	0.065294523
1865	-0.267920156
1866	-0.177743525
1867	0.03310984
1868	-0.020135672
1869	0.149615409
1870	-0.134708893
1871	-0.256924772
1872	-0.168788683
1873	-0.302682262
1874	0.100056629
1875	0.581924319
1876	0.145336611
1877	-0.151414587
1878	0.065294523
1879	-0.151414587
1880	-0.712856727
1881	-0.817592078
1882	-0.628535841
1883	-0.65486478
1884	-0.279201166
1885	-0.039440827
1886	-0.196226931
1887	-0.118622073
1888	-0.327505846
1889	-0.302682262
1890	-0.353834785
1891	-0.461044754
1892	-0.603712258
1893	-0.381863508
1894	-0.290783039
1895	-0.168788683
1896	-0.215532086
1897	0.305368093
1898	0.37906134
1899	0.431049849
1900	0.459078572
1901	0.374011348
1902	0.422048604
1903	0.158048576
1904	0.141015237
1905	0.004338097
1906	0.100056629
1907	0.216562199
1908	0.205473226
1909	0.209201099
1910	0.569150031
1911	0.244818958
1912	0.174438993
1913	0.446366607
1914	0.174438993
1915	-0.02647585
1916	0.446366607
1917	0.469394841
1918	0.465297692
1919	0.331346935
1920	0.467351098
1921	0.258286533
1922	0.090405244
1923	0.095257747
1924	0.010246957
1925	0.114143091
1926	-0.118622073
1927	0.355859085
1928	0.248225207
1929	-0.151414587
1930	-0.256924772
1931	-0.196226931
1932	-0.340470823
1933	-0.168788683
1934	-0.215532086
1935	-0.118622073
1936	-0.03290996
1937	0.588173268
1938	0.132241313
1939	0.065294523
1940	-0.02647585
1941	-0.186886905
1942	-0.03290996
1943	0.010246957
1944	-0.007726414
1945	-0.020135672
1946	-0.314916719
1947	-0.126591003
1948	-0.186886905
1949	-0.205772249
1950	-0.367623069
1951	-0.353834785
1952	-0.256924772
1953	-0.103109907
1954	-0.151414587
1955	-0.134708893
1956	-0.215532086
1957	-0.007726414
1958	-0.126591003
1959	-0.013886723
1960	-0.256924772
1961	-0.186886905
1962	-0.196226931
1963	0.145336611
1964	0.095257747
1965	0.021828829
1966	0.170399015
1967	-0.225516307
1968	-0.267920156
1969	-0.290783039
1970	-0.177743525
1971	-0.196226931
1972	-0.001652266
1973	-0.235735472
1974	-0.196226931
1975	-0.225516307
1976	-0.235735472
1977	0.205473226
1978	0.016076501
1979	-0.126591003
1980	-0.088132751
1981	-0.235735472
1982	-0.059644213
1983	-0.267920156
1984	-0.186886905
1985	-0.279201166
1986	-0.478773521
1987	-0.039440827
1988	0.287143273
1989	-0.052804789
1990	-0.02647585
1991	0.06009333
1992	-0.066593073
1993	-0.267920156
1994	-0.267920156
1995	-0.126591003
1996	-0.290783039
1997	-0.160014759
1998	-0.279201166
1999	-0.396586765
2000	-0.396586765
2001	-0.186886905
2002	-0.095556769
2003	0.027505962
2004	0.442045233
2005	0.118738842
2006	0.016076501
2007	0.149615409
2008	-0.110796736
2009	-0.126591003
2010	-0.256924772
2011	-0.256924772
2012	-0.052804789
2013	-0.340470823
2014	-0.110796736
2015	-0.367623069
2016	-0.186886905
2017	-0.020135672
2018	0.004338097
2019	0.06009333
2020	0.021828829
2021	-0.052804789
2022	-0.205772249
2023	-0.314916719
2024	-0.444011415
2025	-0.160014759
2026	-0.095556769
2027	0.205473226
2028	0.085497909
2029	0.070434163
2030	0.104803064
2031	-0.103109907
