/chrom_scan.py
/Chr1_for_test.con
/Score files/PRI200_60-750_450_forChr1-2.txt

Chromosome: Chr1
Score: PRI200_60-750_450
Strand: forward

Position	Score
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0.232082669
1005	0.197804996
1006	0.053643866
1007	-0.070215341
1008	-0.025620142
1009	0.040197142
1010	0.002408582
1011	0.232082669
1012	0.197804996
1013	0.053643866
1014	-0.070215341
1015	-0.025620142
1016	0.040197142
1017	0.002408582
1018	0.232082669
1019	0.197804996
1020	0.053643866
1021	-0.070215341
1022	-0.025620142
1023	0.040197142
1024	0.002408582
1025	0.232082669
1026	0.197804996
1027	0.053643866
1028	-0.070215341
1029	-0.025620142
1030	0.040197142
1031	0.002408582
1032	0.232082669
1033	0.197804996
1034	0.053643866
1035	-0.070215341
1036	-0.025620142
1037	0.040197142
1038	0.002408582
1039	0.232082669
1040	0.197804996
1041	0.053643866
1042	-0.070215341
1043	-0.025620142
1044	0.040197142
1045	0.002408582
1046	0.232082669
1047	0.197804996
1048	0.053643866
1049	-0.070215341
1050	-0.025620142
1051	0.040197142
1052	0.002408582
1053	0.232082669
1054	0.197804996
1055	0.053643866
1056	-0.070215341
1057	-0.056712871
1058	0.216288401
1059	0.101466799
1060	0.030857116
1061	-0.1195037
1062	-0.070215341
1063	-0.025620142
1064	0.040197142
1065	0.002408582
1066	0.232082669
1067	0.197804996
1068	0.053643866
1069	-0.070215341
1070	-0.056712871
1071	0.216288401
1072	0.101466799
1073	0.030857116
1074	-0.1195037
1075	-0.070215341
1076	-0.025620142
1077	0.040197142
1078	0.002408582
1079	0.232082669
1080	0.197804996
1081	0.053643866
1082	-0.070215341
1083	-0.025620142
1084	0.040197142
1085	0.002408582
1086	0.232082669
1087	0.197804996
1088	0.053643866
1089	-0.070215341
1090	-0.025620142
1091	0.040197142
1092	0.002408582
1093	0.232082669
1094	0.197804996
1095	0.053643866
1096	-0.070215341
1097	-0.025620142
1098	0.040197142
1099	0.002408582
1100	0.232082669
1101	0.197804996
1102	0.053643866
1103	-0.070215341
1104	-0.025620142
1105	0.040197142
1106	0.002408582
1107	0.232082669
1108	0.197804996
1109	0.053643866
1110	-0.070215341
1111	-0.025620142
1112	0.040197142
1113	0.02807651
1114	-0.120546425
1115	0.087621792
1116	0.056383903
1117	0.084400805
1118	0.104655132
1119	0.232082669
1120	0.119378388
1121	0.382619823
1122	0.219804975
1123	0.061047281
1124	0.131967516
1125	0.182864646
1126	0.005435036
1127	0.172084739
1128	0.181526295
1129	0.089415165
1130	-0.001195543
1131	0.259922198
1132	-0.050463921
1133	0.11274781
1134	-0.306155832
1135	0.058170513
1136	0.227283786
1137	0.406905914
1138	0.596499643
1139	0.647934267
1140	0.358601234
1141	0.418067168
1142	0.350986975
1143	0.348651156
1144	0.173408405
1145	-0.029751003
1146	-0.111070533
1147	0.137107155
1148	0.102345049
1149	0.057230482
1150	0.019007843
1151	0.137107155
1152	0.085954633
1153	0.140312295
1154	0.226881475
1155	0.126677627
1156	0.279957481
1157	0.012758894
1158	-0.101680016
1159	0.029473277
1160	-0.175402658
1161	-0.056712871
1162	0.012758894
1163	0.00398497
1164	-0.017794805
1165	0.3955848
1166	0.14810254
1167	0.057230482
1168	0.005435036
1169	0.237686546
1170	-0.135894117
1171	0.147407112
1172	0.267440924
1173	0.105698691
1174	0.119378388
1175	0.099965347
1176	0.252286055
1177	0.213827803
1178	0.190841279
1179	0.185339265
1180	0.077985703
1181	-0.070215341
1182	0.085954633
1183	0.236491788
1184	0.341227138
1185	0.111553051
1186	0.094072523
1187	0.341227138
1188	0.581961232
1189	0.392379661
1190	0.216288401
1191	-0.052919882
1192	-0.135894117
1193	0.096313084
1194	0.348651156
1195	0.270163782
1196	-0.017794805
1197	-0.176799104
1198	-0.275810009
1199	-0.246109596
1200	-0.078989265
1201	-0.149258078
1202	-0.108741871
1203	-0.082374861
1204	-0.066813198
1205	-0.103225
1206	0.054920399
1207	0.00032563
1208	0.047036567
1209	-0.23280413
1210	-0.086907656
1211	-0.22864817
1212	-0.052348065
1213	0.003767877
1214	0.040197142
1215	0.094072523
1216	0.130373773
1217	-0.06334345
1218	0.250146669
1219	0.165135879
1220	0.341227138
1221	0.207333559
1222	-0.321530694
1223	-0.412100529
1224	-0.042337746
1225	-0.135894117
1226	-0.008940089
1227	-0.20182263
1228	-0.099565371
1229	-0.041107797
1230	-0.152040753
1231	0.043603391
1232	-0.173093804
1233	-0.145134773
1234	0.172822708
1235	0.040197142
1236	0.466165875
1237	0.481405841
1238	0.244317125
1239	0.013044896
1240	0.208601573
1241	0.158296454
1242	0.128152313
1243	0.438137151
1244	0.412920363
1245	0.207333559
1246	0.435783246
1247	0.42477319
1248	0.523070726
1249	0.216288401
1250	0.232082669
1251	0.477446885
1252	0.435497055
1253	0.462759626
1254	0.477201174
1255	0.313198414
1256	0.165135879
1257	0.527302618
1258	0.182303904
1259	0.290074616
1260	0.192574127
1261	0.294371557
1262	0.107143932
1263	0.160771074
1264	0.160771074
1265	-0.135894117
1266	-0.07790217
1267	-0.185581901
1268	0.140312295
1269	0.12638329
1270	-0.23280413
1271	-0.050883327
1272	-0.036191203
1273	-0.579591616
1274	-0.260832853
1275	0.195099102
1276	-0.026749647
1277	-0.084741594
1278	0.124518028
1279	0.005435036
1280	0.110778217
1281	0.330231754
1282	0.350986975
1283	0.348651156
1284	0.270163782
1285	-0.017794805
1286	0.367556077
1287	0.385809271
1288	0.142859484
1289	-0.245038586
1290	-0.038984104
1291	0.060400528
1292	0.184103718
1293	0.072381826
1294	0.295469648
1295	-0.042777093
1296	-0.179910946
1297	-0.242349448
1298	0.005435036
1299	0.146652473
1300	0.219493541
1301	0.011551961
1302	-0.07374621
1303	0.013868204
1304	0.057230482
1305	0.244317125
1306	-0.056712871
1307	0.141654783
1308	0.000688601
1309	0.271027191
1310	0.040197142
1311	-0.135894117
1312	-0.193886064
1313	-0.035778964
1314	-0.128594878
1315	-0.22957516
1316	-0.096022605
1317	0.16868116
1318	0.128152313
1319	0.020891987
1320	-0.06334345
1321	-0.042472431
1322	-0.155199272
1323	-0.089062968
1324	0.289129469
1325	0.102345049
1326	0.221251821
1327	-0.075196276
1328	-0.105930893
1329	0.143416629
1330	0.048971067
1331	-0.082374861
1332	-0.071776617
1333	-0.038229465
1334	-0.028883777
1335	-0.00400652
1336	-0.025195819
1337	-0.089436715
1338	-0.239982714
1339	-0.269105379
1340	-0.07374621
1341	-0.236920696
1342	-0.135894117
1343	-0.198684947
1344	0.019993756
1345	0.224721569
1346	0.182169218
1347	-0.000359154
1348	0.211087208
1349	0.279957481
1350	0.276286331
1351	0.168226956
1352	0.061047281
1353	0.050181363
1354	0.101466799
1355	0.003474335
1356	-0.204837666
1357	0.079506876
1358	-0.053224543
1359	-0.182890679
1360	-0.226463952
1361	-0.122530155
1362	-0.015320185
1363	-0.145439435
1364	-0.002959775
1365	-0.018166473
1366	-0.164476434
1367	-0.17935981
1368	-0.068398629
1369	-0.030866213
1370	-0.065313042
1371	-0.038030658
1372	0.04802248
1373	0.006117353
1374	0.182169218
1375	-0.135894117
1376	0.131004556
1377	0.04995698
1378	-0.005560348
1379	0.09377997
1380	0.057230482
1381	0.034367599
1382	-0.156097503
1383	-0.195208118
1384	-0.033904578
1385	0.040197142
1386	0.008788678
1387	0.084400805
1388	-0.050463921
1389	-0.293833113
1390	-0.080376789
1391	-0.124613106
1392	-0.080193966
1393	-0.253007516
1394	-0.219440168
1395	-0.208803853
1396	-0.570817692
1397	-0.15259981
1398	0.244317125
1399	0.341227138
1400	0.517318397
1401	0.190841279
1402	0.317746042
1403	0.358260477
1404	-0.031684865
1405	0.159807046
1406	0.139900056
1407	0.289129469
1408	0.077985703
1409	0.01313891
1410	-0.239982714
1411	-0.330990707
1412	0.006161889
1413	-0.078989265
1414	0.030437305
1415	-0.07354612
1416	-0.094377683
1417	0.122811564
1418	0.132951196
1419	0.127168633
1420	0.028916132
1421	-0.05316759
1422	-0.084741594
1423	-0.208444784
1424	-0.206312503
1425	-0.150263064
1426	-0.215349452
1427	-0.248443264
1428	-0.28508548
1429	-0.250108988
1430	-0.337998808
1431	-0.415734813
1432	-0.274196815
1433	-0.209089856
1434	-0.298842036
1435	-0.363495195
1436	-0.195892046
1437	-0.400595366
1438	-0.291501673
1439	-0.046953033
1440	-0.357742866
1441	-0.0159188
1442	-0.077188456
1443	-0.175899278
1444	-0.387365333
1445	-0.199087257
1446	-0.354629631
1447	-0.057783881
1448	-0.182709572
1449	-0.147475989
1450	-0.037407715
1451	-0.21022286
1452	-0.192375473
1453	-0.226974586
1454	-0.405666419
1455	-0.210341861
1456	-0.195208118
1457	-0.133821108
1458	-0.387365333
1459	-0.199087257
1460	-0.137368802
1461	-0.273503607
1462	-0.308011931
1463	-0.356036402
1464	-0.29559496
1465	-0.372982833
1466	-0.346747482
1467	-0.248120888
1468	-0.279316259
1469	-0.107122374
1470	-0.353147115
1471	-0.169317872
1472	-0.23280413
1473	-0.171286092
1474	-0.14779334
1475	-0.265876981
1476	-0.102285516
1477	-0.156480647
1478	-0.245533227
1479	0.068225866
1480	-0.153622884
1481	-0.10910094
1482	-0.1039463
1483	0.04402355
1484	0.126931526
1485	-0.147234042
1486	-0.32298076
1487	-0.213060071
1488	-0.457927059
1489	-0.185972981
1490	-0.327779643
1491	-0.275073292
1492	-0.181651607
1493	-0.049203269
1494	-0.154643553
1495	-0.109241922
1496	-0.207587341
1497	-0.231162183
1498	-0.202260686
1499	-0.217539246
1500	-0.161282191
1501	-0.18338532
1502	-0.176723149
1503	-0.311019203
1504	-0.131288618
1505	0.017920748
1506	-0.040113609
1507	-0.098105556
1508	-0.07095331
1509	-0.189139629
1510	-0.102817658
1511	0.012967489
1512	0.019347003
1513	0.146250535
1514	-0.01095538
1515	-0.055433652
1516	-0.162223055
1517	-0.304497354
1518	-0.219874246
1519	0.069160838
1520	-0.001195543
1521	-0.141426605
1522	0.09571447
1523	-0.046953033
1524	-0.013487717
1525	0.040197142
1526	-0.192375473
1527	-0.084741594
1528	-0.006260259
1529	-0.008568545
1530	-0.01999974
1531	0.258425379
1532	0.201696107
1533	-0.00209192
1534	-0.020417508
1535	-0.00310174
1536	0.024402875
1537	-0.219440168
1538	-0.150871273
1539	0.090171117
1540	0.256216348
1541	0.332626966
1542	0.173253769
1543	0.251050508
1544	0.028297919
1545	0.001279076
1546	-0.046953033
1547	-0.357742866
1548	-0.153622884
1549	0.144932493
1550	0.431403768
1551	0.21159328
1552	0.547701026
1553	0.825187817
1554	0.680414836
1555	0.721131566
1556	0.575544528
1557	0.580404766
1558	0.419513853
1559	0.23606705
1560	0.248473085
1561	0.133618828
1562	0.227283786
1563	0.047258997
1564	-0.06334345
1565	-0.041989614
1566	-0.049979488
1567	0.188616975
1568	0.171476057
1569	0.30575482
1570	0.13880694
1571	0.44119199
1572	0.181526295
1573	0.413777805
1574	0.397708494
1575	0.244317125
1576	0.274280348
1577	-0.082018736
1578	-0.024528187
1579	0.10067789
1580	-0.015320185
1581	-0.005560348
1582	0.151347595
1583	0.189959463
1584	0.152170902
1585	-0.220845328
1586	0.045160562
1587	0.190689983
1588	0.489797323
1589	0.415860756
1590	0.546282093
1591	0.563075888
1592	0.563075888
1593	0.612967758
1594	0.525751565
1595	0.573799753
1596	0.61007245
1597	0.341227138
1598	0.587899471
1599	0.219804975
1600	0.223127826
1601	0.137107155
1602	-0.001195543
1603	-0.014651526
1604	-0.335466472
1605	-0.223044292
1606	-0.036968812
1607	0.213440559
1608	0.403375045
1609	0.287707882
1610	0.040197142
1611	0.036919433
1612	0.04775028
1613	0.183619285
1614	0.299834453
1615	0.374303597
1616	0.575544528
1617	0.580404766
1618	0.419513853
1619	0.688833276
1620	0.361430524
1621	0.058170513
1622	0.398265639
1623	0.347217502
1624	0.377743972
1625	0.413777805
1626	0.61422841
1627	0.66573823
1628	0.341227138
1629	0.506037387
1630	0.497115011
1631	0.530283374
1632	0.389531818
1633	0.417615484
1634	0.279079231
1635	-0.08084655
1636	0.080314366
1637	-0.135894117
1638	-0.056712871
1639	-0.017794805
1640	0.274280348
1641	0.244317125
1642	0.552080503
1643	0.414459052
1644	0.152170902
1645	0.024957176
1646	0.181526295
1647	0.008788678
1648	0.228522858
1649	0.008012459
1650	-0.223044292
1651	-0.131615319
1652	0.020302314
1653	-0.29559496
1654	-0.065606584
1655	-0.194488832
1656	-0.124155713
1657	-0.339060653
1658	-0.113031234
1659	0.092585212
1660	-0.191196925
1661	0.085954633
1662	0.195099102
1663	0.040197142
1664	0.295469648
1665	0.050181363
1666	0.2392376
1667	-0.007227508
1668	-0.098105556
1669	0.176416889
1670	-0.003268551
1671	-0.082018736
1672	0.142392752
1673	0.013868204
1674	0.074959249
1675	0.268676471
1676	-0.151688384
1677	-0.152284533
1678	0.316867792
1679	-0.130290239
1680	0.142859484
1681	0.15089544
1682	-0.153622884
1683	-0.001195543
1684	-0.343019609
1685	0.091349665
1686	-0.135894117
1687	0.119378388
1688	0.005435036
1689	0.040197142
1690	0.040197142
1691	-0.049979488
1692	0.072381826
1693	0.480042278
1694	0.456361971
1695	0.351951003
1696	0.475925712
1697	0.517318397
1698	0.69873849
1699	0.450371607
1700	0.573799753
1701	0.61007245
1702	0.39447265
1703	-0.08084655
1704	-0.146889501
1705	-0.020500698
1706	0.032510314
1707	-0.091474977
1708	-0.212528174
1709	-0.102893857
1710	-0.049979488
1711	-0.191481205
1712	-0.150134556
1713	0.001279076
1714	0.001279076
1715	0.093442654
1716	-0.124613106
1717	0.026833181
1718	-0.046953033
1719	-0.034436476
1720	0.473852703
1721	0.401924978
1722	0.224721569
1723	-0.06781043
1724	0.024209037
1725	0.101466799
1726	0.297321652
1727	0.463221494
1728	0.730894621
1729	0.398265639
1730	0.066849337
1731	0.22204073
1732	0.047258997
1733	-0.00679942
1734	-0.135894117
1735	0.123743194
1736	0.131277612
1737	0.094554805
1738	0.013868204
1739	0.032228213
1740	0.029977977
1741	-0.477718183
1742	-0.040626051
1743	-0.135894117
1744	-0.061792396
1745	-0.193189521
1746	0.059792698
1747	0.061595287
1748	-0.032909956
1749	0.176416889
1750	0.13880694
1751	0.00398497
1752	0.014643038
1753	-0.12579379
1754	-0.207250025
1755	0.148817924
1756	0.150692451
1757	0.253704657
1758	0.279079231
1759	0.297159511
1760	0.141654783
1761	0.067829431
1762	0.074566044
1763	-0.079166492
1764	0.162769146
1765	0.193164603
1766	0.182864646
1767	0.096313084
1768	0.242095665
1769	0.292378571
1770	0.224002538
1771	0.225588425
1772	-0.174646706
1773	0.160172459
1774	-0.093341766
1775	0.341227138
1776	-0.007227508
1777	0.102345049
1778	0.324413639
1779	0.249080915
1780	0.232082669
1781	-0.028597712
1782	0.019888766
1783	0.237331004
1784	0.46152097
1785	0.207333559
1786	0.051192527
1787	-0.041989614
1788	0.108312962
1789	0.184103718
1790	0.132951196
1791	0.019007843
1792	0.232082669
1793	0.105698691
1794	0.124841284
1795	0.211381067
1796	0.533112664
1797	0.272345849
1798	0.175601313
1799	0.067069289
1800	0.084400805
1801	0.031924616
1802	0.085954633
1803	0.008275429
1804	-0.230164033
1805	-0.212528174
1806	-0.317314209
1807	-0.357742866
1808	-0.077188456
1809	-0.09546546
1810	-0.099681944
1811	0.114830761
1812	0.249456765
1813	0.153236656
1814	0.072381826
1815	0.060400528
1816	-0.002355208
1817	0.02012716
1818	0.0312423
1819	-0.130064573
1820	0.013462889
1821	0.101466799
1822	0.012168419
1823	-0.016945744
1824	-0.286138719
1825	-0.068947327
1826	0.02209892
1827	-0.008651425
1828	0.015373559
1829	0.144932493
1830	0.192288125
1831	0.065020726
1832	-0.031158766
1833	-0.277223269
1834	0.008012459
1835	-0.135894117
1836	-0.200352106
1837	-0.183146598
1838	0.040197142
1839	0.036919433
1840	0.04775028
1841	0.183619285
1842	0.334278278
1843	0.11729043
1844	0.003100684
1845	0.285111196
1846	0.546989068
1847	0.162066647
1848	0.241842506
1849	0.570375126
1850	0.239031529
1851	0.165135879
1852	-0.021950764
1853	0.008788678
1854	0.022468375
1855	0.081589828
1856	0.318950743
1857	0.416947852
1858	0.375989244
1859	0.286179572
1860	0.142392752
1861	0.123437245
1862	0.136084082
1863	0.146652473
1864	-0.304298547
1865	0.341227138
1866	0.579063993
1867	0.403375045
1868	0.287707882
1869	0.040197142
1870	0.094072523
1871	-0.181651607
1872	0.242095665
1873	0.386984629
1874	0.106461615
1875	-0.002771931
1876	0.223396489
1877	0.314898199
1878	0.510369537
1879	0.459731765
1880	0.517318397
1881	0.445962489
1882	0.341227138
1883	0.392379661
1884	0.15938355
1885	0.089884927
1886	0.258252903
1887	0.063262446
1888	0.224721569
1889	0.040197142
1890	0.066526081
1891	0.119378388
1892	0.127347318
1893	0.355467577
1894	0.463221494
1895	0.304243572
1896	0.254076962
1897	0.159145515
1898	0.325897506
1899	0.318364255
1900	0.343310089
1901	0.26659352
1902	0.315466276
1903	0.130373773
1904	0.154140495
1905	0.218266967
1906	0.167515581
1907	0.013868204
1908	-0.132166244
1909	-0.135894117
1910	0.267200783
1911	0.602911402
1912	-0.1607177
1913	-0.223761542
1914	-0.22979862
1915	0.110778217
1916	0.188164113
1917	0.289309339
1918	0.096125929
1919	0.271469371
1920	0.232375221
1921	0.18774367
1922	0.054594963
1923	-0.107865393
1924	-0.205785287
1925	-0.029840724
1926	-0.001195543
1927	-0.342137793
1928	-0.112770318
1929	0.110778217
1930	0.257681087
1931	0.140867304
1932	0.05316212
1933	0.012758894
1934	-0.046953033
1935	0.077985703
1936	0.106216942
1937	-0.00902088
1938	0.213323922
1939	-0.091690454
1940	0.05278627
1941	0.067069289
1942	0.21412234
1943	0.271335968
1944	-0.004881232
1945	-0.020500698
1946	0.075912695
1947	0.152901423
1948	0.225431781
1949	0.085954633
1950	0.172084739
1951	0.3545911
1952	-0.005560348
1953	-0.092428423
1954	0.189959463
1955	-0.060829437
1956	-0.023471937
1957	0.133421466
1958	0.040197142
1959	0.098189089
1960	0.081589828
1961	-0.154779461
1962	-0.042777093
1963	-0.131615319
1964	0.010233919
1965	0.11362606
1966	0.422433071
1967	0.184879937
1968	0.227283786
1969	0.095244709
1970	0.178499841
1971	0.301718597
1972	0.438137151
1973	-0.026749647
1974	-0.145439435
1975	-0.292241318
1976	-0.282022152
1977	-0.143447255
1978	-0.102470361
1979	0.152901423
1980	-0.199175952
1981	-0.003268551
1982	-0.060173403
1983	-0.103709433
1984	0.160490974
1985	0.083662836
1986	0.191464818
1987	0.123743194
1988	-0.202840906
1989	-0.186199235
1990	0.013868204
1991	-0.179910946
1992	-0.108741871
1993	-0.045717486
1994	-0.103709433
1995	-0.391166622
1996	-0.272732077
1997	-0.403500357
1998	-0.159375213
1999	-0.12117086
2000	-0.079778175
2001	0.131527278
2002	-0.099981561
2003	-0.130290239
2004	-0.196374864
2005	-0.117982527
2006	-0.153622884
2007	-0.076308427
2008	0.236491788
2009	0.040197142
2010	0.061386441
2011	-0.084741594
2012	-0.260832853
2013	0.026833181
2014	0.084400805
2015	0.247805453
2016	0.302597736
2017	0.145830724
2018	0.131116792
2019	0.045398336
2020	-0.124613106
2021	-0.122530155
2022	-0.107865393
2023	0.027608015
2024	0.306465032
2025	0.147407112
2026	-0.060473019
2027	-0.143447255
2028	-0.098105556
2029	-0.111070533
2030	-0.031496082
2031	0.016716047
2032	0.15089544
2033	0.149341612
2034	-0.148859094
2035	-0.277223269
2036	-0.413443016
2037	-0.211614831
2038	-0.242349448
2039	0.040197142
2040	0.027608015
2041	0.306465032
2042	0.193164603
2043	0.182864646
2044	0.087969924
2045	-0.024528187
2046	0.051779015
2047	-0.044123743
2048	-0.216413713
